mean,std,min,max,hr_mean,hr_std,rmssd,nn50,pnn50,segment_id
1.3242067518318046,3.268127166770078,-3.596054852476316,6.372173115845908,,,,,,40
6.09307683954689,1.8614247650018554,2.46569255922272,7.921915933965615,,,,,,41
12.316099048854738,10.928747948047405,1.7165461217053517,33.9431764103657,,,,,,42
44.85099702954098,11.561550213443676,18.195165780152053,56.432801918814626,,,,,,43
-50.55042171624713,26.750457381962,-76.5269753645865,2.865213338870134,,,,,,44
8.858870941263245,41.81379021527023,-57.445352352486225,67.96370721315235,,,,,,45
84.02942419939032,3.8083848995413545,74.81948647207948,88.38836261746897,,,,,,46
110.23392960537339,13.295292313448384,90.68481000112547,130.06768445079115,,,,,,47
116.55254668430791,16.293459751673897,84.5273032217031,132.6650749048899,,,,,,48
31.156014501575108,24.965482040502792,-2.56343696260863,73.96319882456596,,,,,,49
-10.988842186174955,2.00676538025488,-13.07633327940132,-6.448940381040259,,,,,,50
-1.9587849691304693,3.6030493278560143,-7.923542755498381,3.226807486457214,,,,,,51
5.719075266537319,0.7419384925111758,4.045755243653924,6.395039814024426,,,,,,52
3.572473273071773,1.2034016253940263,1.9574104215868717,5.5454157816955645,,,,,,53
2.9971992844595823,1.1295166074336531,1.8529246779648862,5.199918780201341,,,,,,54
8.361833923786277,1.2137876949911832,5.935936152139205,9.589279133175094,,,,,,55
4.86932737743101,1.8455315845093654,2.6136310311057533,8.207860082034493,,,,,,56
33.34585559174697,15.902541744481082,9.020100388071683,54.794739351665285,,,,,,57
6.894136685670205,38.29206813225942,-58.23680254738496,54.069952937635264,,,,,,58
-60.12684932714207,23.252156935331154,-82.33726859395388,-11.953761644768795,,,,,,59
51.561430332396455,24.153932817825186,4.1435857773306255,77.42584694897312,,,,,,60
85.89170259590716,7.353127741325412,78.32922098474799,100.7661800994089,,,,,,61
121.76836065695957,7.543017289513492,106.08872707799671,129.072450086238,,,,,,62
79.79751507890005,28.019340976949668,34.10942611100667,119.46658761321389,,,,,,63
-2.90808452330951,14.093818987482292,-18.426935258795734,24.504993874004406,,,,,,64
-15.318566965641844,2.8832290083051877,-18.82536803287616,-10.47546317117185,,,,,,65
-6.767677011679941,1.3871414829211954,-9.481267573507186,-5.238178566913678,,,,,,66
-5.963261716059887,0.6662447559131649,-7.186768430123329,-5.205818281787057,,,,,,67
-8.66614224844174,0.5830069967273342,-9.242422340315958,-7.533025767273066,,,,,,68
-6.228272640392602,2.0458246761352026,-8.933628418708267,-2.8274731930595856,,,,,,69
-3.9732839861988936,2.2617412277536175,-8.339375788040556,-1.789591770626729,,,,,,70
0.4465829213169563,10.585254693076495,-9.54873175437271,21.714739253528048,,,,,,71
33.87437844810679,11.29368899850582,7.991458490046007,45.42855153325946,,,,,,72
-62.55925388770769,27.884870589164745,-89.66429375173611,-7.430603403342787,,,,,,73
-9.381331986065652,40.02912728699883,-72.6279356729763,47.38934127413791,,,,,,74
64.58971297780019,4.77207395758609,54.10830951801147,71.15201967778685,,,,,,75
95.80640374008324,14.573165026256758,74.04965510753736,117.46300534381935,,,,,,76
105.03473363249,16.090479654837694,73.06039227279155,120.66167964511722,,,,,,77
17.49877950935799,26.218672341173658,-18.064324187705314,62.225225843586635,,,,,,78
-26.386549569886277,2.0558775723798046,-28.711013818341943,-22.156806369899353,,,,,,79
-17.689954627899397,2.637543020535982,-22.54117874316001,-14.410477993525557,,,,,,80
-13.395464732917375,0.33658760786293973,-14.087857360452784,-13.043631140691733,,,,,,81
-13.191716183602566,0.11583620736229545,-13.36994569085529,-13.039948693775413,,,,,,82
-13.268200362519853,0.11682733688582987,-13.38877060005844,-13.0400687638798,,,,,,83
-11.692365281730734,1.1368412615021115,-12.948688645087376,-9.414911438339091,,,,,,84
-4.260531024887223,2.4661456165894364,-8.514899399617132,-1.4039781400468154,,,,,,85
-5.31563776811573,2.197401268258098,-7.904339377204482,-1.6813111560527703,,,,,,86
19.197316214467392,17.104011024060057,-4.525268768789658,45.75514718881707,,,,,,87
16.01403637011524,31.093192318335902,-41.5637481842721,48.4502496082985,,,,,,88
-61.92571971875193,15.997819766969824,-78.529789147486,-27.47412130757464,,,,,,89
39.62130957031887,27.46157475929847,-12.088524066091203,71.10481966107498,,,,,,90
79.10901438286629,6.011798389957344,72.66353214491255,91.60640625147424,,,,,,91
115.17936440693964,9.672979022109239,96.6378494819355,124.74627948607295,,,,,,92
85.5016988719995,25.691536105902802,42.108441671381534,120.08596717151396,,,,,,93
1.531617903106654,16.115895249721223,-16.990333396189534,32.121502801035625,,,,,,94
-14.299601127830986,3.12280034664603,-17.855277739638034,-8.892551704826253,,,,,,95
-4.979889646562091,1.3025650761493166,-7.738390315363871,-3.817421634769032,,,,,,96
-6.6188148495095005,1.6836051157168375,-9.359150628979359,-4.246008412397318,,,,,,97
-11.435218917088099,0.7495914166634747,-12.163672124305316,-9.924323919343074,,,,,,98
-11.329409552498253,0.5600340601858924,-12.101649294709775,-10.42644149111549,,,,,,99
-9.674550636322767,0.407898835225273,-10.260192816122442,-8.898206183442376,,,,,,100
-7.614978125057988,0.5663374619591687,-8.575521759356333,-6.930676701744917,,,,,,101
-13.984789912489466,2.457586888047842,-16.744124577695708,-9.352771986538679,,,,,,102
13.95601030868703,16.335605802735206,-10.86546582999739,36.216843189343045,,,,,,103
-10.940717649555754,38.0846358873751,-75.9016241209898,35.69939190746685,,,,,,104
-78.3765580927513,22.91777332325782,-100.2510893398776,-30.83343387287314,,,,,,105
31.944394668214386,23.84604967117377,-14.8983932762891,57.48359877410865,,,,,,106
66.3493374352858,7.590169126466653,58.41648025327748,81.59177225764495,,,,,,107
102.84306319460867,7.658472154323588,86.95952552826073,110.23863702817307,,,,,,108
61.662488842103606,27.92325813884508,15.938237660289806,101.00619986838642,,,,,,109
-21.482904761355154,14.153241168088769,-36.64857910837533,6.208227959974455,,,,,,110
-31.27970529730004,4.053386641150583,-36.707779292322485,-24.801125106729454,,,,,,111
-21.359090459762633,1.0394522665091117,-23.66834334129243,-20.493752359324034,,,,,,112
-22.038814820162937,0.9322489832683541,-23.653751227050467,-20.772726672833116,,,,,,113
-25.515914187276337,0.7425519186497072,-26.258745347655175,-24.083405832780894,,,,,,114
-24.444672745531545,0.9655391394362219,-25.999811079963084,-23.306942842520886,,,,,,115
-27.10740450979594,2.1838085508341494,-29.71092493129965,-23.673051605186917,,,,,,116
-10.005375053039637,13.413779022705107,-28.01608857900842,11.22403641842001,,,,,,117
-19.112047023946822,31.301666042705886,-77.89906559093643,13.296308188414399,,,,,,118
-105.80475563751205,15.38895991496224,-122.96392896690291,-73.79121090606272,,,,,,119
0.9419626025127037,31.253409658834972,-57.29266365682479,36.88392383140174,,,,,,120
40.742776198814305,3.437810710067832,38.27215943363746,48.9047407268812,,,,,,121
72.31889778021866,10.342497526861342,53.36175685806481,83.23334952299172,,,,,,122
48.42301740975608,23.9913901507015,7.422562542353804,80.03896334116688,,,,,,123
-32.56107738617823,16.11610482685473,-51.46690444927156,-2.25852137174025,,,,,,124
-49.6611510345544,2.857652639507397,-52.76376565981771,-44.4847340968764,,,,,,125
-39.25947438335987,2.135926748192733,-43.217339343551394,-36.63216912721811,,,,,,126
-36.47529359244594,0.230562558299802,-36.9335846955552,-36.23465993072624,,,,,,127
-37.36526380952277,0.1364091699102449,-37.48013598235822,-37.065908441831425,,,,,,128
-37.08015696860447,0.3412807326076131,-37.43505424497086,-36.37099513218653,,,,,,129
-35.39992017456271,0.4381937208492445,-36.10639020037941,-34.87028418343789,,,,,,130
-35.801340570891654,3.348472821403917,-38.489075112974064,-27.752212236302913,,,,,,131
-2.6403419227685787,10.766655596565803,-22.993479425638597,8.788060060464616,,,,,,132
-65.18616436968787,41.08470395103295,-123.91743842470001,-3.6281628907578054,,,,,,133
-85.76688405128327,36.90070248607152,-127.61431691395615,-21.10071997180731,,,,,,134
22.467238359195022,13.306526029391929,-7.08946479585502,33.2555226130815,,,,,,135
40.60386757642005,9.194921117386949,31.681044117041285,58.69959900667844,,,,,,136
75.72577110884171,5.581413439866171,64.31887822611174,81.9177469958035,,,,,,137
20.238143211859096,29.47744429495889,-25.792042825092413,64.22112571430849,,,,,,138
-55.526800785869725,10.273063352040115,-65.20439729267899,-34.3394629584555,,,,,,139
-60.13293144925834,2.9716832051529085,-64.73972841821875,-55.89500421309101,,,,,,140
-53.878653358581914,0.9116690008945796,-55.364740854439084,-52.373852943274585,,,,,,141
-50.52069240748434,0.7717770801212065,-51.96138703005144,-49.63805971647446,,,,,,142
-49.03123195805012,0.5906920817654944,-49.597826164223655,-47.79774010677981,,,,,,143
-46.630558451041765,0.6821471152781211,-48.05418479286698,-45.87689332145509,,,,,,144
-48.027179479406016,3.9722419384540313,-51.28339411647157,-38.53600834621302,,,,,,145
-9.849277116901332,12.272840670772919,-33.045921574545346,3.0473578124776806,,,,,,146
-71.91971970207466,41.38117646289169,-130.39545358594034,-9.472680674916292,,,,,,147
-89.79435813810683,37.77381703908135,-133.58252332596865,-24.20592758858666,,,,,,148
19.72321859790182,13.737419036559292,-10.286465750220467,31.451096680128597,,,,,,149
43.418281386398974,10.376497233827632,31.705461992615593,62.50104873705212,,,,,,150
71.60185180589863,5.969779267461446,58.388176599457594,77.95632017398144,,,,,,151
2.8991072914490217,30.4516450621084,-43.20500240938722,50.03097510682037,,,,,,152
-69.7056920224073,8.889636569405095,-77.8990862631323,-51.09923643909041,,,,,,153
-74.2469012155889,1.9379082699798975,-77.46881195775602,-71.84775452799408,,,,,,154
-74.11170140167812,1.9113964339348466,-77.59575526555612,-71.84423367468052,,,,,,155
-83.78342474146663,3.384648037807177,-89.16277319876409,-78.62224501612188,,,,,,156
-94.08039173375258,1.9858770030382258,-96.2972384837802,-90.33162621255899,,,,,,157
-96.85553997936714,0.9732792967566988,-99.16159975515025,-96.1248642592599,,,,,,158
-102.68647947835795,2.3589886934896587,-105.32846319967904,-97.55253179208415,,,,,,159
-68.43066944584444,14.135048142815897,-92.98874933097113,-52.74295735145111,,,,,,160
-115.65614005173529,40.085339662079505,-176.316137166373,-58.98156126262012,,,,,,161
-144.69177060717902,36.644212082982285,-183.58369693759926,-77.47843195051679,,,,,,162
-15.36589443017041,22.970929298121803,-60.729057099670854,10.72327368578356,,,,,,163
36.038419526644546,17.54334802667703,13.49324002111928,67.34820767529152,,,,,,164
98.92457947386706,11.12153530931308,75.74104434261689,109.30509053774321,,,,,,165
69.97075218344584,21.370186393027183,36.81540895918616,101.5041056706695,,,,,,166
22.04463537314731,3.9734205280714474,18.0262433767686,31.139932351937748,,,,,,167
45.04726582041674,12.110759450223739,26.98550405091949,64.49809631298562,,,,,,168
87.72249695664368,11.835151698825168,68.88718022216284,106.07149288673679,,,,,,169
130.31412691227328,13.33253552837124,110.16166654240175,151.8748597219687,,,,,,170
178.4139797978059,13.137372914994888,156.961848677775,197.87721579362537,,,,,,171
215.35516926974793,8.490133758479626,201.46571376413857,228.13955158002463,,,,,,172
237.60165565008188,3.4679348911741497,230.6271457242421,240.91125626471,,,,,,173
249.2993536353784,9.297474807353696,240.87683890841427,268.9724359691064,,,,,,174
307.47313578823696,15.46924762313028,277.2207797068021,323.3225468726694,,,,,,175
235.57427974416404,46.53641758775615,170.1198800190021,306.87076995552235,,,,,,176
198.76488048010324,29.327967540658353,165.6264348227823,249.1770128593302,,,,,,177
271.7555019393411,5.506133657412969,258.87449571492533,277.3034157807502,,,,,,178
264.8826129387741,2.3900974324635538,262.13052707434605,269.51184651872495,,,,,,179
255.62776233966255,15.528024489389676,224.35845342892384,270.58720423162663,,,,,,180
158.03582667618238,34.39336613251794,106.75959474588528,212.95411559491956,,,,,,181
69.01482816055828,16.136297341273792,46.92199480765051,97.73608953564808,,,,,,182
28.03869168875819,9.790827674522479,12.430155257340141,43.320109350761015,,,,,,183
-9.71199934703662,12.072951189153462,-29.058783872386133,8.687590628864147,,,,,,184
-53.237320410246,12.304346388688247,-71.9030942524401,-33.549169102087184,,,,,,185
-89.20862534947995,8.259224474087441,-101.73066103795327,-75.54136323326993,,,,,,186
-120.16668807025212,10.201284910619448,-135.64928849650494,-104.61223474369918,,,,,,187
-130.10353652364148,9.158075238648692,-138.9425024452375,-112.50359676917131,,,,,,188
-130.06827565120074,26.980761267283395,-185.70493962824548,-105.75666141123546,,,,,,189
-249.75685770089848,20.337300295448635,-270.14548771163186,-205.09650320174458,,,,,,190
-164.59890116995737,38.75669158665127,-231.5506330946912,-114.97714077523496,,,,,,191
-107.94130441946861,1.835960878171879,-111.24573810939599,-103.78780108372993,,,,,,192
-82.15768697698647,11.138332604983724,-100.63070196015332,-68.47135906303392,,,,,,193
-97.00113512267846,22.908645105480133,-138.15064851034055,-69.25928308682744,,,,,,194
-187.43084188002197,21.08758817873807,-213.6307863527348,-149.18012502645448,,,,,,195
-214.42697701967865,2.4705670865619758,-217.05780420750986,-209.66416529738007,,,,,,196
-204.94110817309155,1.7644776345723538,-208.39714823329754,-202.93577710906905,,,,,,197
-202.11239548488203,0.547892865003338,-202.787603963199,-201.01149483864842,,,,,,198
-197.27455198541924,2.181016260066281,-200.5243486976772,-193.97060231907574,,,,,,199
-193.67801619240598,0.4510650493415284,-194.30492680682252,-192.79648960948435,,,,,,200
-166.27421648434932,19.159149697869303,-190.93365602859046,-133.54147857455024,,,,,,201
-140.965986500964,22.644474021855594,-188.52740525549828,-120.46010418560192,,,,,,202
-230.47402366946798,15.455350799168396,-248.29838665489072,-205.03676001592035,,,,,,203
-106.19413377214653,47.432705408452435,-187.5448100293902,-43.021922750690436,,,,,,204
-13.89898809744668,14.25217331386282,-35.9229780601878,10.833062155654297,,,,,,205
57.17411917188281,23.40092656717491,18.768879933198388,89.5179888213452,,,,,,206
82.98389085714385,11.35585015821406,60.929728959289825,94.10560820977584,,,,,,207
37.400971640251086,8.114871069532997,29.994902149687995,54.47931676419357,,,,,,208
52.92955227161038,12.450764268616382,34.618709908202554,72.59541695901665,,,,,,209
90.81865645729275,8.721294412474448,76.49939061571638,104.33759627256617,,,,,,210
127.17427213193562,13.411922752252257,107.68447616561733,149.29574669353255,,,,,,211
173.06938105664372,10.539805374982658,154.4927463191614,187.27860034445865,,,,,,212
207.32373572661194,14.276061997629462,189.53639937205142,233.78086461339558,,,,,,213
254.69267822586107,9.63560999028244,236.59638053107048,265.8367603130225,,,,,,214
150.57145861701918,39.44745335709974,108.03090009778111,221.29399004708688,,,,,,215
176.53873181970079,42.8619503393462,114.26549383715663,241.78854101218857,,,,,,216
267.05756477722684,6.521160670393235,251.45758036715938,271.66579538027213,,,,,,217
275.63845863324724,2.455857402231047,271.63629728160385,278.5882191857615,,,,,,218
239.43115761417712,27.809719009357057,189.41483224774976,274.3017083192681,,,,,,219
116.06283926996078,35.4752178628099,65.58754609022499,175.22898219854883,,,,,,220
43.69062255829161,6.330577208679861,37.578440128539334,58.01645304779076,,,,,,221
84.88021002579914,24.892957719013335,49.08152879607542,124.99671488950113,,,,,,222
156.98078210109287,12.848630568115368,133.11034315987646,173.67481877681757,,,,,,223
185.1879747957716,4.802943035010258,176.24296018908254,190.2365667473952,,,,,,224
190.5040246354708,3.8493123479895246,187.27511376525442,199.86553080481926,,,,,,225
224.5463665004284,9.51771882200049,205.49985707899194,235.06629011405155,,,,,,226
154.02851359072403,35.193018515812774,111.72310182801802,213.09503342029936,,,,,,227
156.4398423654032,30.574343289734845,113.53634909109083,203.15164630185572,,,,,,228
211.68243685295585,4.151868921776366,203.89913203139074,216.64238020859162,,,,,,229
200.60685371181785,0.7544540329244973,199.51935720251976,201.9187128767711,,,,,,230
171.02554492830228,23.529893492191157,127.38872572504647,199.1238863689598,,,,,,231
54.45140376911185,36.31508308731576,1.9653810479514273,113.96981625229944,,,,,,232
-24.080664160266316,8.240134221161183,-31.297877577785226,-6.180006794321701,,,,,,233
-12.022990707963544,10.565422703265737,-27.62618951070952,4.161564318581149,,,,,,234
5.671528096472175,3.9607951190833934,-2.9174113993094233,9.467810859121691,,,,,,235
-23.388775007557342,10.717625503000693,-39.96945830708017,-6.477825065858223,,,,,,236
-60.781958521723766,10.841145283387295,-76.78210412868465,-43.620929450919135,,,,,,237
-72.13968765880813,8.12782370896308,-80.07770788545011,-56.716404234587316,,,,,,238
-83.26539213114222,33.10466385500904,-150.40648303803408,-52.36558127402923,,,,,,239
-235.5160608653395,28.941045899654455,-262.3858032984814,-173.50797645813248,,,,,,240
-167.51373771253793,39.357505921171274,-233.73452111440122,-115.53829062529552,,,,,,241
-107.22476461050728,1.4390193731111673,-111.02225241555524,-105.37158976513447,,,,,,242
-93.42775165353716,5.772801509476905,-103.6009535871329,-87.21646184286408,,,,,,243
-122.06151791646266,24.595299618150932,-165.30368155870826,-90.54147215762468,,,,,,244
-216.62732472692988,22.335757601137843,-244.92018403026898,-176.57956560552628,,,,,,245
-246.24071972717653,2.813877775182537,-249.19850995517916,-240.7193204216369,,,,,,246
-236.56483556126676,1.1544123768453165,-239.211815792761,-235.41135232909673,,,,,,247
-240.87236976757634,1.9155029856274433,-243.81595126921547,-237.70671948848445,,,,,,248
-250.81039159370124,4.191619801988123,-256.8957884642668,-244.65351397995,,,,,,249
-238.91820159541598,16.122676030686215,-256.9260458348607,-209.2097684233525,,,,,,250
-211.9212753002127,23.11000444701286,-263.09887168792983,-191.61508645338742,,,,,,251
-346.49366839198404,29.078000731944755,-374.84257881298737,-284.8645283078945,,,,,,252
-239.41768441713847,60.24280812202657,-336.65411247978096,-154.86546285841365,,,,,,253
-127.20702359409124,8.13178507024977,-144.72012194052053,-116.8154466590438,,,,,,254
-88.91811767581338,16.41815517929257,-113.40211599484259,-64.16280601376035,,,,,,255
-69.22994922931836,11.372875156600315,-92.5743224474518,-58.609740430107486,,,,,,256
-133.7711871356625,18.816701178641853,-158.0998513376511,-100.88243477058309,,,,,,257
-156.0843894941582,5.095687016593895,-161.13412624516477,-146.15910223631226,,,,,,258
-132.19180706971693,6.355258006868113,-143.18339694374765,-123.35617398685287,,,,,,259
-115.61875931792773,4.116253511688752,-121.92051716097393,-108.9695273978157,,,,,,260
-102.2190911088489,2.760635026011868,-107.41187597288723,-99.14665137732267,,,,,,261
-93.73439550910783,6.11450253600684,-99.06304044402502,-80.41435176271033,,,,,,262
-47.606363823055005,14.37893821687281,-74.22476163892856,-32.73659839511002,,,,,,263
-100.65449525953086,38.878961391193336,-155.3483263549397,-42.33733580518641,,,,,,264
-107.9561133065994,42.04939542962633,-157.65705505128744,-34.971875231955075,,,,,,265
19.26328412873321,18.548682242236026,-19.087827155185774,38.317960836649604,,,,,,266
54.666979501906155,11.930539496467697,39.74961836466847,75.88573849023618,,,,,,267
89.33661917959657,4.594478993522727,81.13078943437768,94.62592086772355,,,,,,268
44.23768577275976,20.661317275416312,13.933006202451836,76.84889088470034,,,,,,269
3.77235934285397,2.664749722090731,0.9297507521520032,9.509196171944957,,,,,,270
19.611756279283004,6.8420642579948066,8.63986070622601,29.77480484673316,,,,,,271
36.666654585448605,2.65438612956897,31.555837600280952,39.62426899211942,,,,,,272
38.67478765877684,0.7218473831945561,37.63685174714145,39.66781154196139,,,,,,273
37.309011328628024,0.519186158409173,36.02584611800962,37.683546341277825,,,,,,274
33.71744567686018,1.8840407147556366,31.667458082087375,38.034794395731964,,,,,,275
66.406295930501,14.849879883427963,41.99071076518315,83.86012976495672,,,,,,276
26.84913755370946,40.98191811193732,-39.46965799007405,81.00630543097807,,,,,,277
-26.04520136977785,30.352291053302462,-55.714960742595345,33.42283014289691,,,,,,278
97.35896985787511,23.20125364372411,50.57648556359593,120.80557867274416,,,,,,279
127.34474150102662,6.589190138076577,121.16963125461362,140.81476027565557,,,,,,280
156.55993347509008,5.261996571303343,145.53834147348394,162.2148729274512,,,,,,281
107.0438497466924,27.874413549561567,62.838382516384435,147.9090815416252,,,,,,282
31.937222612504485,11.030410220881837,20.940249622463227,54.25307902640853,,,,,,283
25.63096239527575,3.0920854973406433,21.174143138008745,30.375781395610236,,,,,,284
32.70202760232096,0.6959831607534455,31.145786401032513,33.28793403264898,,,,,,285
31.73390946520242,0.8139879784471389,30.476613362381773,32.942696677661566,,,,,,286
30.668381141607057,0.6188579095068819,30.095887365029007,31.946528630320813,,,,,,287
31.90379888267289,1.2055630409403064,29.242408795253372,32.984087842957905,,,,,,288
31.15096551062855,5.524354301096173,26.621067362284165,43.69983821209048,,,,,,289
69.96282285408924,10.038247084251342,49.76725099341083,80.72619648362642,,,,,,290
-4.758716820938395,40.512408420985444,-57.38480854685259,60.30968004183392,,,,,,291
-6.537610588089452,39.771676978013595,-57.4724754665095,59.24599258533483,,,,,,292
96.44250258114099,11.20665906041563,71.58994861027908,106.23752529460107,,,,,,293
120.81172087963037,11.069072245136153,107.02383004912075,139.99221025336132,,,,,,294
142.2146213171929,8.495922672218196,123.04483249320936,150.0001684748709,,,,,,295
67.49372303906266,29.051663943206155,24.88174764037161,113.88166598648812,,,,,,296
5.429242660787111,5.673964910958017,0.7504893534470742,18.307043237134064,,,,,,297
11.036475033413097,4.450026601481619,3.7808871451636823,17.286600773396913,,,,,,298
18.259492645719952,0.805437461959489,16.494173949297444,19.0818712474187,,,,,,299
10.913539129646221,3.142048627939506,5.899532419733035,15.641540163270054,,,,,,300
1.040933660708688,2.088142207797494,-1.5736310429161708,4.807551609678111,,,,,,301
-2.7505937738153547,1.0029594562472974,-4.983264403942908,-1.776432783345908,,,,,,302
-8.697244669407898,2.0353868974476597,-11.094954034354807,-4.79142023094184,,,,,,303
24.446160671056806,15.015434096974255,-0.6337622034412449,41.81570534611151,,,,,,304
-18.07616673851511,40.85999094736439,-82.2435338841636,37.641582493571676,,,,,,305
-64.16150840645085,29.97399910921848,-94.17606169193087,-7.2677662714731,,,,,,306
46.798135485584766,19.137050570602558,7.787592974867757,66.384967893382,,,,,,307
79.75094641683773,10.519705777944981,67.40648202663316,99.21690662993434,,,,,,308
113.5068267584209,5.09896047134783,104.55936434311164,119.42791112457131,,,,,,309
54.764966616844575,29.2445838062548,9.591061438329755,98.96332151168369,,,,,,310
-17.382208063550095,8.841564785123094,-25.09766251378089,1.4690104580612686,,,,,,311
-15.351811748518188,5.057139828178586,-23.288798962370066,-8.086789482329587,,,,,,312
-6.946824352727111,0.7893962883533548,-8.573697122800668,-6.082775302717829,,,,,,313
-10.693978350478226,0.7138022456073826,-11.337385553497178,-9.170073868910453,,,,,,314
-9.02834890630167,1.26170463453969,-10.872142216742,-7.073509702397127,,,,,,315
-8.220485167723217,1.6775960462900192,-11.541933158256862,-6.652863596058007,,,,,,316
-6.768136272212028,7.458063732911274,-13.17755615682073,9.23120784544236,,,,,,317
31.223943552496145,8.358090354597097,15.756650767083757,40.89542427835956,,,,,,318
-56.35531947669991,38.17232288888013,-99.99329642315809,9.368577308736981,,,,,,319
-35.99637622443528,43.14825694332843,-96.28333094125911,31.733949870204555,,,,,,320
63.43789547836694,9.183219298333688,42.798654055939295,71.9725433772246,,,,,,321
88.87622419522879,11.369899015372896,73.36319671242073,107.13023508066111,,,,,,322
100.06645493711726,12.767737373838715,73.61488213355867,111.73252740094426,,,,,,323
19.23318138086824,26.854909340853066,-18.69863489888255,63.689361782741585,,,,,,324
-32.250178230792,3.502406438359552,-35.32771083881864,-23.890682957239314,,,,,,325
-24.079559278270644,3.8978498076358385,-30.789920485694093,-18.965417416597244,,,,,,326
-19.167550496055433,0.9854059670891311,-21.140282199644354,-18.19827380437957,,,,,,327
-24.062078147186707,1.2855735691726706,-25.722432847686413,-21.773442154704448,,,,,,328
-25.763323941855884,0.3113105342746612,-26.050626699384363,-25.09761880252466,,,,,,329
-25.128317469676116,0.8140264161501629,-26.971164542353346,-24.41731150535223,,,,,,330
-25.01497541486888,5.010168177601472,-29.04020706327126,-13.525858327257263,,,,,,331
14.056898622565916,11.102955671486741,-7.720559498087067,25.66210108755996,,,,,,332
-56.01793522622181,42.00817321882065,-113.27856605224503,9.239668787406249,,,,,,333
-66.44918665942608,40.020077301635865,-115.10037785449005,1.6039000491129967,,,,,,334
44.60479318255313,13.402300552555925,15.353596271567236,56.449510778175025,,,,,,335
69.47539563455578,10.448522671138322,57.01710956427133,88.14991437034648,,,,,,336
94.55684226372779,6.324560813563022,80.14119284606652,100.81437198208462,,,,,,337
29.242055787902096,27.17991512534992,-11.130867355936228,72.08413149991651,,,,,,338
-31.31964156756336,6.227058087135318,-36.587516033218364,-17.61746882233588,,,,,,339
-28.889834987210897,3.6686873433251854,-34.73708742368728,-23.611421854957225,,,,,,340
